organic_formula,organic_concentration,organic_temperature,organic_soak_time,organic_ph,organic_curing_time,Model_Predicted_Adhesion,True_Adhesion,Adhesion_Error,Model_Predicted_Coverage,True_Coverage,Coverage_Error,Model_Predicted_Uniformity,True_Uniformity,Uniformity_Error
30.0,5.0,40.0,60.0,8.0,40.0,1.1315848,1.1318226,-0.00023783647308350808,4.052963,4.0517635,0.0011992799987794456,1.175399,1.1725122,0.002886745808410751
29.0,5.0,40.0,270.0,6.0,40.0,1.1812544,1.181039,0.00021538690185551879,3.7709713,3.7721927,-0.0012214017822267387,1.456492,1.4611819,-0.004689952825927657
30.0,4.0,35.0,300.0,8.5,60.0,1.4924846,1.4922395,0.0002450695495606059,3.2222426,3.222093,0.00014959376525869317,2.181584,2.185489,-0.003905118621826187
30.0,4.3,35.0,300.0,8.5,60.0,1.4104699,1.4106234,-0.00015351035919186629,3.2341857,3.2337756,0.00041009564819338706,2.324526,2.3284924,-0.003966328451538104
30.0,2.1,40.0,300.0,9.0,60.0,2.4573278,2.456872,0.0004558427124021769,3.7370403,3.7373514,-0.000311118704223734,0.8148494,0.81982523,-0.0049758533215331635
30.0,3.1,40.0,300.0,8.5,60.0,2.3132539,2.3132174,3.647954711905044e-05,3.811766,3.8123055,-0.0005395908050536136,1.1322768,1.1259332,0.006343573452758822
29.0,2.5,40.0,290.0,6.0,60.0,2.3614714,2.3621044,-0.0006329854339601759,3.4899523,3.4888883,0.0010640258209226872,0.6878784,0.6897569,-0.0018785297149658264
27.0,3.5,40.0,290.0,10.0,60.0,2.1468189,2.147554,-0.0007351237335204708,3.6101298,3.6114557,-0.0013258667785644995,1.2832046,1.2838027,-0.000598144488525465
30.0,4.1,40.0,300.0,8.5,60.0,2.0871115,2.0869784,0.0001330730834960825,3.8757114,3.8764453,-0.0007338589599608092,1.5539162,1.5545044,-0.0005881841033934521
27.0,3.7,40.0,290.0,10.0,60.0,2.1015897,2.100955,0.0006346797180176722,3.618345,3.619639,-0.0012939777984617429,1.3658555,1.3669837,-0.0011282446014404535
29.0,2.5,40.0,300.0,5.5,60.0,2.3821213,2.3820798,4.152453918448984e-05,3.4394171,3.440588,-0.0011708762054443156,0.685882,0.6797815,0.006100472312927208
29.0,4.0,40.0,300.0,5.5,60.0,2.083763,2.083075,0.0006878841400146385,3.5471537,3.5492387,-0.002084988681030353,1.2728232,1.2703867,0.0024365145309448444
30.0,4.7,40.0,20.0,9.0,60.0,1.5353105,1.5354139,-0.00010339317932128722,4.1974645,4.196904,0.0005604660949707352,1.0891546,1.08863,0.000524601097106947
30.0,4.8,40.0,20.0,8.0,50.0,1.312022,1.3128759,-0.0008539292510987284,4.111534,4.111813,-0.00027888134765596817,1.051223,1.0439197,0.007303339627075189
30.0,4.5,40.0,30.0,8.5,60.0,1.5773026,1.5774695,-0.0001669248886109198,4.164089,4.1652584,-0.0011691971191405415,1.0045073,0.9949548,0.009552503237915011
30.0,5.0,40.0,260.0,9.0,50.0,1.454871,1.4546304,0.00024065846405019187,4.010637,4.0101576,0.00047920648803678745,1.7882934,1.7817733,0.006520061663818355
30.0,4.5,40.0,90.0,7.5,45.0,1.3678432,1.3681542,-0.00031104890747069014,4.0331335,4.032303,0.0008305067749025952,0.9997159,0.99427253,0.005443394263000445
30.0,4.4,40.0,120.0,9.0,55.0,1.6584139,1.6585333,-0.00011941297607420687,4.086872,4.0865617,0.00031040083007827235,1.1690105,1.1689785,3.201998138435691e-05
30.0,4.6,40.0,60.0,9.0,50.0,1.4569956,1.4568336,0.00016200642242436558,4.1161523,4.115852,0.00030028652954072754,1.0739819,1.0686579,0.005323981141662548
30.0,5.0,40.0,70.0,8.5,55.0,1.3938843,1.3932561,0.0006282011856078018,4.112184,4.1133695,-0.0011854523010255136,1.3255281,1.3303373,-0.004809155163574275
26.0,4.8,35.0,290.0,10.5,55.0,0.97630847,0.9759542,0.0003542650039672912,2.9555132,2.957036,-0.0015227610931396462,2.4534936,2.4577036,-0.004210004876708862
27.0,4.8,40.0,240.0,9.5,40.0,1.1271142,1.1269592,0.0001549767501831667,3.7019868,3.702516,-0.0005292102966309997,1.4061826,1.4061134,6.924675140385084e-05
30.0,4.9,25.0,300.0,9.0,45.0,0.117646694,0.11786908,-0.0002223858166503917,2.367887,2.3671997,0.0006873201110839666,3.1438482,3.1429067,0.0009414807708738593
30.0,4.9,30.0,300.0,8.5,45.0,0.32702267,0.32675797,0.0002647016995239171,2.7859645,2.7873425,-0.0013780110168455373,2.853971,2.8577087,-0.003737695513915895
27.0,4.9,25.0,300.0,10.0,40.0,-0.13133371,-0.1323241,0.0009903912368774415,2.1988983,2.1988761,2.2215429687388877e-05,2.9653702,2.9718833,-0.0065131217773437555
28.0,4.8,25.0,300.0,6.5,45.0,0.16390479,0.16405231,-0.00014752389007569033,2.0563183,2.05556,0.0007582830810548558,2.839597,2.847528,-0.007931013229370176
30.0,5.0,25.0,280.0,9.0,40.0,-0.08026981,-0.08104432,0.0007745064624023468,2.399104,2.3992317,-0.00012758165283210943,3.0727763,3.0706306,0.00214571759643567
30.0,4.5,40.0,160.0,9.0,60.0,1.7856,1.7855973,2.6469757079539136e-06,4.058545,4.058756,-0.00021088739013652713,1.3878158,1.3854227,0.002393133091735944
30.0,4.2,40.0,10.0,9.0,60.0,1.6703908,1.6704872,-9.635565490717646e-05,4.1937704,4.193911,-0.00014059136962885077,0.8104573,0.8086009,0.001856389218902632
30.0,4.8,40.0,20.0,9.0,20.0,0.95927334,0.9607872,-0.0015138616821288586,3.9755385,3.9677439,0.00779459220275891,0.86835283,0.87005764,-0.0017048095899963034
30.0,4.8,40.0,10.0,9.0,55.0,1.4244233,1.4254768,-0.0010534630172729376,4.1759233,4.1767983,-0.0008749525268552105,1.0819675,1.080831,0.0011364730300902348
30.0,4.0,40.0,80.0,9.0,55.0,1.729178,1.7292964,-0.00011844818725581518,4.100586,4.102049,-0.0014630625000000563,0.8703492,0.86944544,0.0009037883821105819
30.0,3.7,35.0,300.0,9.0,60.0,1.5672032,1.5670729,0.00013026410064687077,3.2415214,3.2412872,0.00023415848999031041,2.0833611,2.085358,-0.0019968511657713073
30.0,2.0,40.0,300.0,8.5,60.0,2.465932,2.4658704,6.149239501951342e-05,3.6887243,3.688836,-0.00011172059631325837,0.7609466,0.7555249,0.00542167182693476
29.0,2.0,40.0,300.0,6.0,60.0,2.44177,2.4408128,0.0009572767517092018,3.4162323,3.4164634,-0.0002310525115967188,0.5577132,0.5616449,-0.003931689417266848
27.0,4.7,40.0,300.0,10.0,60.0,1.8295438,1.8290151,0.0005287289642335047,3.6227884,3.6246932,-0.0019047707397459313,1.8657537,1.8651199,0.0006337506652831504
26.0,4.8,40.0,300.0,11.0,60.0,1.7687715,1.7682164,0.0005551291976928496,3.5565972,3.5571742,-0.0005769671813964372,1.9543939,1.9536672,0.0007266636779785784
30.0,3.4,40.0,210.0,9.0,60.0,2.133575,2.1337717,-0.00019673738403325203,3.9579735,3.9578109,0.00016258022460924337,1.0268669,1.023178,0.003688912841796954
18.0,3.4,30.0,210.0,5.5,40.0,0.3398211,0.33989245,-7.134976501466106e-05,1.3811747,1.3808655,0.0003091835708617374,1.2836038,1.2842791,-0.000675312577819831
30.0,4.4,40.0,210.0,9.0,60.0,1.8820374,1.8825431,-0.0005056988006590935,4.0122795,4.0082064,0.00407311049804715,1.4716645,1.4779884,-0.00632385207977304
30.0,4.5,35.0,219.99998,9.0,60.0,1.2452513,1.2451761,7.519795074473201e-05,3.3510225,3.3511205,-9.80180816649856e-05,2.2386808,2.234629,0.004051839538574242
30.0,4.5,30.0,300.0,9.0,60.0,0.9416832,0.9427622,-0.0010790268203735298,2.724597,2.7242732,0.0003237772338868794,2.9330285,2.929867,0.003161459548949974
30.0,3.7,40.0,300.0,8.5,60.0,2.1874928,2.1874697,2.3147442627102777e-05,3.855477,3.856287,-0.0008099053497314657,1.3750389,1.3725803,0.0024585622283934683
30.0,1.9,40.0,280.0,9.0,60.0,2.449471,2.4485676,0.0009033968566893869,3.7291028,3.7290745,2.834996032730075e-05,0.7070438,0.70495623,0.002087596580047646
26.0,4.7,25.0,300.0,11.0,60.0,0.6103752,0.609941,0.00043422554397587465,2.0753849,2.0746422,0.0007426552703857503,3.2340856,3.240372,-0.006286440155029105
30.0,4.8,30.0,300.0,8.5,60.0,0.8473533,0.84793717,-0.0005838904093933284,2.694512,2.6940837,0.00042819041137676095,3.0516145,3.0509899,0.0006246229339601506
30.0,4.9,40.0,300.0,8.5,60.0,1.8471673,1.8460121,0.0011551534942626507,3.8935738,3.894771,-0.001197239013671858,1.9623795,1.9603353,0.002044155566406358
30.0,0.4,40.0,300.0,8.5,60.0,2.508234,2.5079863,0.0002477240478517828,3.4135308,3.4102855,0.003245326568603435,0.40079623,0.4056706,-0.004874365392303459
30.0,3.6,35.0,300.0,9.0,60.0,1.5900129,1.5901134,-0.00010049201812734054,3.2351718,3.2351022,6.959489135738295e-05,2.037444,2.0420635,-0.004619385314941216
26.0,0.3,40.0,300.0,11.0,60.0,2.432707,2.433241,-0.0005339286956789202,3.1939278,3.1914105,0.002517264892578197,0.5205802,0.5143639,0.006216272538757339
27.0,0.4,40.0,300.0,10.0,60.0,2.4537654,2.4548001,-0.0010347076965331325,3.245204,3.2418993,0.0033046718627929295,0.4750623,0.47162917,0.003433140695648207
27.0,4.8,40.0,250.00002,10.0,30.0,0.807072,0.80591,0.0011619838142394867,3.7557755,3.7576046,-0.0018291483398438224,1.2991757,1.2955076,0.0036681392883299857
28.0,4.4,40.0,250.00002,8.0,40.0,1.3022991,1.3022504,4.8741883850178525e-05,3.7563493,3.7566154,-0.00026607481994611604,1.1813881,1.1827999,-0.0014117602752685698
28.0,4.7,40.0,260.0,8.0,40.0,1.2113764,1.2110803,0.00029612860412586706,3.7556648,3.7555938,7.102543945292084e-05,1.3530785,1.3539819,-0.0009034154647826753
27.0,4.4,25.0,260.0,8.0,40.0,0.07497752,0.075018525,-4.100787200927991e-05,2.1007204,2.1001449,0.0005755055786131891,2.5209718,2.525717,-0.004745224945068571
29.0,4.8,40.0,230.0,6.0,20.0,0.74229777,0.74096626,0.001331508592834485,3.89158,3.8927066,-0.0011264951721190464,1.0412409,1.0386555,0.0025854305572510228
28.0,4.7,40.0,260.0,8.0,30.0,0.9211445,0.9209324,0.00021208547363282815,3.803741,3.804185,-0.0004440217590331308,1.212532,1.2071838,0.005348243457031332
28.0,4.7,40.0,280.0,8.0,25.0,0.75882775,0.7583413,0.0004864459144592326,3.8348753,3.8357708,-0.0008954547698976079,1.1698091,1.1634598,0.006349303012084917
28.0,4.3,40.0,240.0,8.0,25.0,0.9158205,0.9156605,0.00015997939300538278,3.817737,3.8182197,-0.0004825974914552944,0.9018923,0.90457237,-0.002680065579528823
30.0,4.4,40.0,10.0,8.5,55.0,1.5173049,1.5171491,0.0001557973083496922,4.154385,4.1540394,0.0003456898742673076,0.86436003,0.8583455,0.0060145344657898114
28.0,4.8,40.0,260.0,6.0,60.0,1.7360938,1.7365547,-0.00046094046325673155,3.5284672,3.5278606,0.0006065783447266604,1.5742794,1.5691068,0.005172627528381435
28.0,5.0,40.0,260.0,6.0,35.0,1.0141789,1.0148076,-0.0006287278915404482,3.6817245,3.6814442,0.00028034833984369456,1.3438951,1.3445917,-0.0006966222946167555
30.0,5.0,35.0,170.0,9.0,60.0,1.0161852,1.0169184,-0.000733235548400879,3.4044185,3.4048772,-0.0004587315246582513,2.3524756,2.356349,-0.0038733568420408204
30.0,4.5,40.0,80.0,9.0,60.0,1.6777003,1.6780114,-0.00031111885681145424,4.137907,4.1356034,0.002303628198242258,1.155435,1.1568513,-0.0014163339126587182
30.0,4.9,40.0,30.0,9.0,60.0,1.4838116,1.4836228,0.00018881689758298847,4.188724,4.189131,-0.00040695901489229414,1.2229133,1.2239068,-0.000993534771728477
30.0,5.0,30.0,270.0,9.0,60.0,0.7409516,0.7414012,-0.00044960230941770707,2.7586222,2.7588177,-0.0001955305053709111,3.1071143,3.10873,-0.001615684967041009
30.0,5.0,30.0,210.0,9.0,60.0,0.6608951,0.6607116,0.0001835091766357877,2.8161273,2.8164535,-0.00032619973754899334,2.9362226,2.9373016,-0.00107904674682624
30.0,1.5,40.0,300.0,8.5,60.0,2.5021713,2.5019388,0.0002324779998779114,3.614235,3.614388,-0.00015307568359368418,0.62599003,0.6221429,0.003847133149719184
30.0,1.4,40.0,300.0,8.5,60.0,2.5068338,2.5066535,0.00018029173278799604,3.5982542,3.598124,0.00013020379638684076,0.6008354,0.5980904,0.0027449829383849877
26.0,4.9,40.0,300.0,10.5,60.0,1.7320551,1.7335651,-0.0015100319839478349,3.5187624,3.5197647,-0.0010023499176026185,1.9739585,1.9707683,0.003190192279052706
30.0,2.7,40.0,300.0,8.5,60.0,2.3805673,2.3803895,0.00017781224060042788,3.7734082,3.7738214,-0.0004132254852295958,0.9765577,0.97899425,-0.0024365779762267614
29.0,1.4,40.0,300.0,6.0,60.0,2.4827852,2.482947,-0.00016177508544901187,3.3317435,3.3303962,0.0013472787750243853,0.40319192,0.40674394,-0.0035520159048462174
30.0,5.0,35.0,150.0,9.0,60.0,0.9900085,0.9900219,-1.3426603698740713e-05,3.4240162,3.424089,-7.276274108880543e-05,2.2961774,2.2992063,-0.003028912762450986
12.0,1.1,35.0,190.0,4.0,55.0,1.1854812,1.1847088,0.0007723906814576242,0.8921468,0.89260423,-0.00045740420959472505,0.19876075,0.20097594,-0.0022151920904540934
28.0,3.7,40.0,280.0,7.5,55.0,1.952514,1.9521569,0.00035715239105216234,3.6120322,3.6119463,8.587506408685996e-05,1.1187012,1.120734,-0.0020327804412840766
28.0,4.9,35.0,260.0,8.0,50.0,0.8208148,0.82041353,0.00040125834152227036,3.0836222,3.0833251,0.00029711717834457474,2.2837996,2.2732291,0.010570548284912107
29.0,4.9,40.0,200.0,6.0,20.0,0.7305959,0.73004955,0.0005463367073058611,3.882565,3.8828661,-0.0003010784851076309,1.0691905,1.0599838,0.009206702166748126
30.0,3.4,40.0,140.0,9.0,60.0,2.0394473,2.0396338,-0.0001864924133299084,4.0250506,4.0250525,-1.859893798972223e-06,0.82363355,0.82317793,0.0004556215975952682
27.0,5.0,40.0,300.0,9.5,60.0,1.7275851,1.7271657,0.0004193772857665756,3.584285,3.5847876,-0.0005025791717527817,1.9899297,1.9876899,0.0022397760559083046
26.0,3.4,35.0,300.0,11.0,60.0,1.547405,1.5476334,-0.0002283954986572745,2.9476495,2.9479704,-0.0003209210876464752,1.9791491,1.973176,0.0059731031646728105
30.0,4.1,35.0,300.0,8.5,60.0,1.465801,1.4658673,-6.629940490721076e-05,3.2265131,3.2264452,6.79473541258524e-05,2.2243068,2.232282,-0.007975178176879982
30.0,2.5,40.0,300.0,8.5,60.0,2.408994,2.4089775,1.645942687966695e-05,3.7514925,3.7518306,-0.0003380996948241233,0.91227365,0.91077256,0.0015010854010010233
30.0,0.2,40.0,300.0,8.5,60.0,2.4996355,2.498257,0.001378457992553539,3.3695872,3.36722,0.0023671829986571247,0.37883586,0.37768224,0.0011536169145202613
30.0,4.9,35.0,110.0,9.0,60.0,0.9706053,0.970098,0.0005073137779235681,3.4611773,3.4622836,-0.0011062509094239559,2.1312747,2.130256,0.0010187001647947724
15.999999,0.2,25.0,280.0,9.0,60.0,1.1006125,1.102745,-0.002132478828430262,0.8116975,0.8124701,-0.0007726169372558322,1.3426971,1.3445642,-0.0018670564453124872
30.0,3.5,35.0,300.0,9.0,60.0,1.6120638,1.6123207,-0.00025693447418206894,3.2286384,3.2284594,0.00017901056823710348,2.001908,1.9996437,0.0022643638885497808
30.0,1.2,40.0,300.0,8.5,60.0,2.5134728,2.513584,-0.00011120451354962313,3.5649884,3.5642214,0.0007669747100829127,0.5573139,0.5526093,0.0047046190673828425
30.0,3.0,40.0,300.0,9.0,60.0,2.332235,2.3319743,0.00026079788513166946,3.8379657,3.8383718,-0.00040607314758300816,1.1163056,1.1228864,-0.006580810324096742
22.0,3.0,35.0,300.0,6.0,60.0,1.529286,1.5296085,-0.00032247304534904764,2.1023507,2.102236,0.00011471182250977208,1.3494849,1.3458682,0.0036167205017090254
30.0,4.5,40.0,20.0,8.5,60.0,1.5630306,1.5628142,0.00021640054779048512,4.175122,4.17548,-0.0003582157897952243,0.9721656,0.9669745,0.005191084564209025
30.0,3.6,40.0,100.0,9.0,60.0,1.9415905,1.9422591,-0.0006685524383545083,4.077391,4.0772204,0.0001707476135255348,0.792889,0.7928573,3.169898529054027e-05
30.0,5.0,40.0,30.0,9.0,45.0,1.2358382,1.235793,4.517481994636974e-05,4.111455,4.109202,0.002252963684082232,1.1698091,1.1713841,-0.0015749969879150783
30.0,1.4,40.0,300.0,9.0,60.0,2.5074751,2.5073678,0.00010733771057136465,3.6327987,3.6331239,-0.0003252282775880744,0.628785,0.6330904,-0.004305385847473198
29.0,4.5,40.0,100.0,6.0,30.0,1.0811725,1.0816048,-0.000432333721923861,3.850866,3.851854,-0.0009879206695555531,0.82283497,0.82009524,0.002739728566894528
2.0,4.7,25.0,240.0,5.0,30.0,-0.6811627,-0.681523,0.00036028504180907195,-0.42435265,-0.42459196,0.000239314125976553,1.3175426,1.3185464,-0.0010038470520019604
2.0,4.5,25.0,100.0,6.0,30.0,-0.62754595,-0.6281572,0.000611247203063936,-0.3299024,-0.33045405,0.0005516394927978507,1.0863596,1.0807384,0.0056212200942993285
30.0,4.9,35.0,300.0,9.0,45.0,0.72732204,0.72675806,0.0005639819883728192,3.3654985,3.3672,-0.0017014572143554396,2.418756,2.4206846,-0.0019285918518066048
30.0,4.2,40.0,300.0,8.5,60.0,2.059679,2.059773,-9.396862792954153e-05,3.8793118,3.8803396,-0.0010277999969483531,1.6026284,1.6021724,0.0004559502578735941
15.0,4.2,25.0,110.0,6.0,10.0,-0.6320201,-0.6319522,-6.791585235599307e-05,0.8068898,0.80660903,0.0002807424151611837,1.2664348,1.2662185,0.0002162887039185435
21.0,4.2,25.0,270.0,6.5,20.0,-0.5003344,-0.5013483,0.0010139179428100276,1.5424349,1.5428675,-0.0004325691986084568,1.8042645,1.8111793,-0.006914754559326219
13.0,2.6,40.0,260.0,5.0,55.0,1.7479419,1.7486706,-0.0007287483840943132,1.3997247,1.4002626,-0.000537878091430688,0.13527524,0.14223523,-0.0069599852871704004
10.0,1.1,35.0,100.0,5.5,30.0,0.6614293,0.6618103,-0.0003810139968871695,0.87347245,0.87345177,2.068216369632836e-05,-0.1402278,-0.1328103,-0.007417494647216805
30.0,5.0,35.0,120.0,9.0,60.0,0.9498358,0.94967705,0.00015872728271482117,3.4525256,3.4529066,-0.00038098430786126514,2.2155228,2.213492,0.002030766113281235
29.0,4.7,40.0,190.0,6.0,15.0,0.69734967,0.6970201,0.00032956754913326947,3.8957376,3.8960004,-0.0002627519897462349,0.8847233,0.8897388,-0.005015494297790579
7.0,4.9,35.0,170.0,7.5,60.0,0.39406335,0.39324903,0.0008143235385131842,0.28684688,0.2854253,0.0014215761444091868,1.3930064,1.3880153,0.004991143977356005
30.0,4.7,40.0,20.0,8.5,55.0,1.436767,1.4366751,9.188207855226338e-05,4.1505647,4.1520715,-0.0015068294372557745,1.0360503,1.0380316,-0.001981280328369195
30.0,4.7,40.0,30.0,9.0,60.0,1.5489129,1.5488622,5.0682804870527676e-05,4.186923,4.1872983,-0.0003752729614259209,1.118302,1.1172014,0.0011005876480103538
27.0,5.0,35.0,300.0,10.0,60.0,1.1158388,1.116424,-0.000585233901977622,3.0112002,3.0111673,3.288959045422146e-05,2.6870723,2.6849504,0.0021218770690918376
27.0,3.2,40.0,300.0,10.0,60.0,2.222458,2.2222395,0.00021838574218735474,3.585752,3.5873702,-0.00161818965454108,1.1905715,1.1953449,-0.004773353445434614
27.0,3.2,35.0,300.0,10.0,60.0,1.610958,1.6107836,0.00017438015594484213,2.9797158,2.9787495,0.0009663241271971046,1.848984,1.8576052,-0.008621196932983466
27.0,3.0,40.0,300.0,10.0,60.0,2.260627,2.2605085,0.00011853132629413565,3.574175,3.5746057,-0.00043081901855490656,1.1202984,1.1209104,-0.000612014379882897
29.0,2.1,40.0,300.0,6.0,60.0,2.4316487,2.430875,0.0007737312316895562,3.4286613,3.429205,-0.0005436535644531837,0.58845776,0.590523,-0.0020652368049621783
30.0,1.1,40.0,300.0,9.0,60.0,2.5165665,2.516514,5.251496887215268e-05,3.5805092,3.5815825,-0.0010733142089844883,0.5621053,0.5661808,-0.004075501957702676
30.0,5.0,40.0,210.0,9.0,55.0,1.5572106,1.557192,1.856461334237558e-05,4.0285845,4.0269756,0.0016088802856444318,1.7232108,1.724852,-0.0016411883850098175
30.0,1.7,40.0,300.0,8.5,60.0,2.4902453,2.4900105,0.0002348422546387674,3.6454396,3.6455417,-0.00010207521362293193,0.6703101,0.6728717,-0.0025616199485778424
30.0,1.8,40.0,290.0,9.0,60.0,2.4704514,2.4700627,0.0003886549804685835,3.7051668,3.7050366,0.00013021671142565694,0.7098388,0.7059767,0.003862107582855212
30.0,2.8,40.0,300.0,8.5,60.0,2.3647394,2.3648458,-0.00010638197021473061,3.7838447,3.7841296,-0.0002848906036376775,1.0168849,1.0144169,0.0024680229812621413
30.0,1.8,40.0,300.0,7.0,60.0,2.4805112,2.4806538,-0.00014261149291971975,3.5556357,3.5554311,0.00020459068908706968,0.59644336,0.59454817,0.0018951850834655337
27.0,1.9,40.0,300.0,9.0,60.0,2.4100418,2.4100015,4.0309082031342314e-05,3.402596,3.4016418,0.0009541968566892933,0.70265174,0.70405704,-0.0014053008795166244
29.0,1.9,40.0,300.0,5.0,55.0,2.3111193,2.310775,0.0003443180084228281,3.377027,3.3761215,0.0009055347595214869,0.39001572,0.39378428,-0.0037685586788940295
30.0,4.0,25.0,300.0,9.0,60.0,0.88507503,0.884065,0.001010032711029063,2.2572365,2.257093,0.00014348071289083109,2.9430103,2.9427114,0.00029893020019544636
30.0,3.8,40.0,290.0,9.0,60.0,2.1509964,2.1508625,0.0001339466094969488,3.9063618,3.9066195,-0.0002576816864015008,1.4233518,1.4231777,0.00017406467895497713
30.0,5.0,35.0,140.0,9.0,60.0,0.9770093,0.9765736,0.0004356964172362865,3.4333472,3.433695,-0.00034777481079117933,2.2670298,2.270635,-0.0036052377319335527
30.0,1.3,40.0,300.0,8.5,60.0,2.5104797,2.5105352,-5.551135559089815e-05,3.5817366,3.5814018,0.0003347646362303891,0.5780765,0.57491267,0.0031638118191528175
30.0,4.2,35.0,300.0,8.5,60.0,1.4384844,1.4386618,-0.00017736968688963906,3.2304924,3.2303395,0.00015285343933113538,2.2750154,2.27995,-0.0049346458435057805
30.0,2.8,40.0,290.0,9.0,60.0,2.3517811,2.3521118,-0.000330670162963731,3.8285642,3.8287354,-0.00017123297729471076,1.0200791,1.0208454,-0.0007662641052246233
8.0,2.1,25.0,300.0,6.0,60.0,0.91656274,0.91795194,-0.0013892039656067112,0.037396908,0.0374552,-5.829219360351662e-05,1.2348917,1.2362221,-0.0013304469390869045
30.0,1.7,40.0,300.0,7.0,60.0,2.4876742,2.4878676,-0.00019336370239253498,3.5408165,3.5405414,0.0002751454864502456,0.5692923,0.56787175,0.0014205569000244056
5.0,3.8,35.0,50.0,7.0,10.0,-0.1476686,-0.14799133,0.0003227299176025433,0.2166121,0.21586066,0.0007514406011962793,0.25306273,0.25206777,0.0009949550671386476
8.0,2.2,30.0,50.0,6.5,20.0,0.060039997,0.06020148,-0.00016148289916992353,0.42014742,0.42007318,7.423897583008765e-05,0.2586527,0.2668577,-0.00820501292724607
27.0,4.8,40.0,70.0,10.0,15.0,0.70942324,0.70955527,-0.000132026000518759,3.6206357,3.6192796,0.0013561479095458573,0.8092594,0.81417745,-0.004918035327148407
14.0,1.5,35.0,180.0,3.5,10.0,0.39506435,0.39556852,-0.0005041660571288853,1.3243792,1.3245027,-0.00012349429626468122,-0.13783216,-0.132202,-0.005630164764404311
30.0,3.8,40.0,300.0,9.0,55.0,1.9981179,1.998025,9.292373657232567e-05,3.926081,3.9261565,-7.555784606916305e-05,1.3706468,1.3676063,0.0030405343734740686
30.0,3.8,40.0,180.0,9.0,55.0,1.8789848,1.8788524,0.00013240892181398678,4.0160365,4.0166,-0.0005634895324710953,1.0424387,1.0462664,-0.0038276545013427032
29.0,4.2,40.0,180.0,5.5,55.0,1.6676964,1.6672094,0.00048695677337651233,3.737361,3.739247,-0.0018860457153322407,1.0164857,1.0206755,-0.004189808929443428
15.0,3.8,30.0,300.0,6.5,55.0,0.66157615,0.66168064,-0.00010448815216068663,0.89740896,0.8966554,0.000753562249755868,1.7551532,1.7570102,-0.0018570208312989056
