metal_a_type,metal_a_concentration,metal_b_type,metal_molar_ratio_b_a,Model_Predicted_Adhesion,True_Adhesion,Adhesion_Error,Model_Predicted_Coverage,True_Coverage,Coverage_Error,Model_Predicted_Uniformity,True_Uniformity,Uniformity_Error
20.0,30.0,2.0,7.0,0.9138841,0.91389996,-1.5856701812699825e-05,2.8889189,2.8888,0.00011887664794940633,2.249916,2.2497997,0.00011637666015618109
20.0,40.0,13.0,8.0,0.74270904,0.74277496,-6.591935821531614e-05,3.3066092,3.30655,5.9153747558493563e-05,3.4818592,3.4818003,5.89071533201313e-05
19.0,50.0,16.0,9.0,0.58437276,0.58475053,-0.0003777711346435453,3.3294172,3.3294978,-8.057130126948309e-05,4.287039,4.287204,-0.00016519689941407734
19.0,20.0,1.0,10.0,0.9922236,0.99222827,-4.649585266136569e-06,1.8382992,1.8379291,0.00037005523529054507,1.8472543,1.8469849,0.0002693762756347251
19.0,40.0,5.0,8.0,0.8705068,0.87054676,-3.993693710324653e-05,2.9738214,2.9738314,-9.998403930566724e-06,2.8297489,2.829698,5.0868942260695604e-05
19.0,30.0,13.0,10.0,0.89386255,0.8939112,-4.865450973512431e-05,2.4269116,2.426859,5.2592483520630395e-05,3.0327916,3.032674,0.00011761453247061127
20.0,40.0,2.0,6.0,0.7605467,0.76054996,-3.2757348632506122e-06,3.4477625,3.4477,6.248931884744735e-05,2.6962135,2.6961248,8.868381042459461e-05
17.0,50.0,8.0,10.0,0.80895114,0.80895615,-5.010549926742769e-06,2.7938101,2.7937832,2.6929165649391962e-05,3.498238,3.4982193,1.8786700439310522e-05
20.0,50.0,17.0,7.0,0.30983907,0.31064993,-0.0008108601567077822,3.786215,3.7874248,-0.0012097330902101078,4.292913,4.2933006,-0.0003876399475100101
17.0,40.0,5.0,10.0,0.92159975,0.9216049,-5.154249572703051e-06,2.2567177,2.2567487,-3.10181152345379e-05,2.7189357,2.718809,0.00012672807312030798
20.0,30.0,4.0,7.0,0.904636,0.9046999,-6.387457122802864e-05,2.9383783,2.9383,7.833404541024436e-05,2.316636,2.3165002,0.00013588551025378592
19.0,40.0,12.0,9.0,0.8328242,0.8328901,-6.59294105529451e-05,2.9075117,2.907424,8.771112060568242e-05,3.344555,3.344447,0.0001079011230467053
20.0,50.0,7.0,3.0,0.20437324,0.20474993,-0.0003766895291137662,4.2889,4.2895246,-0.0006247014709472865,3.0987916,3.0991004,-0.0003088007263185588
20.0,20.0,1.0,8.0,0.9468974,0.9468249,7.24875045776674e-05,2.3735185,2.3732998,0.00021866694946304222,1.8528914,1.8527498,0.00014164515991210713
20.0,40.0,9.0,7.0,0.7679116,0.768075,-0.00016338701248164167,3.4121144,3.41205,6.43817901613275e-05,3.0799594,3.0800002,-4.080745239276595e-05
18.0,40.0,5.0,9.0,0.89692247,0.89695656,-3.409086090089275e-05,2.5984774,2.5984979,-2.0536413574134826e-05,2.7741742,2.7741342,4.0013409423611535e-05
19.0,50.0,10.0,8.0,0.67273676,0.6727507,-1.3936045837437128e-05,3.4941604,3.4941344,2.6013742065345014e-05,3.7001946,3.7002246,-3.0002755737168485e-05
17.0,40.0,6.0,10.0,0.9198804,0.91988516,-4.769832763651394e-06,2.2666914,2.2666354,5.604630432110014e-05,2.7600772,2.759918,0.00015923808288587082
20.0,20.0,3.0,8.0,0.94423544,0.94427496,-3.9515931091305134e-05,2.4462707,2.44605,0.00022070426940912213,1.9254668,1.9252998,0.00016697589416514447
18.0,50.0,6.0,9.0,0.77824545,0.77829206,-4.661093383784287e-05,3.1346793,3.1348214,-0.00014208252563463475,3.4617748,3.461929,-0.00015417395019534652
19.0,20.0,6.0,10.0,0.9825376,0.98269534,-0.00015771277984621968,2.0075305,2.0073237,0.00020675082092269648,2.079128,2.0788336,0.0002944269622804363
19.0,50.0,1.0,8.0,0.717379,0.7171349,0.00024407396087644528,3.4673955,3.467099,0.00029654405212387047,3.399692,3.3996718,2.025856323228936e-05
19.0,40.0,3.0,8.0,0.87443805,0.8744599,-2.185259094233949e-05,2.9452658,2.9452238,4.1969958496146376e-05,2.7655106,2.7654586,5.195908203114996e-05
20.0,40.0,6.0,6.0,0.7287215,0.7288499,-0.00012840055694585129,3.5001826,3.5002,-1.7371368408181098e-05,2.8177962,2.8178248,-2.856968383779801e-05
20.0,40.0,17.0,9.0,0.6672608,0.66747487,-0.00021404436599736787,3.1740375,3.17425,-0.00021254348754862207,3.984282,3.9843998,-0.00011778324584943434
19.0,20.0,7.0,10.0,0.96739054,0.9675888,-0.000198262738037136,2.034513,2.0338526,0.0006603966735840849,2.1426196,2.1420033,0.0006163098327638394
20.0,40.0,10.0,7.0,0.73835146,0.73849994,-0.0001484757284545557,3.4132414,3.4132502,-8.813586425571174e-06,3.142569,3.142625,-5.593490600563911e-05
19.0,40.0,13.0,9.0,0.7960111,0.79608357,-7.247972137447434e-05,2.9025953,2.902453,0.00014228160095219877,3.425745,3.4255664,0.00017861037597644014
20.0,20.0,4.0,8.0,0.93639326,0.93639994,-6.679044189494832e-06,2.4789386,2.47875,0.00018857955932638504,1.9701446,1.969975,0.00016962947845455822
19.0,30.0,9.0,9.0,0.9267006,0.926798,-9.74079589843857e-05,2.5002265,2.5001042,0.00012229765014648564,2.6140149,2.6138847,0.00013016396789566897
18.0,40.0,6.0,9.0,0.89183414,0.8918184,1.57398239135631e-05,2.6087315,2.6087558,-2.429174499507525e-05,2.8150375,2.8149483,8.91889373777488e-05
17.0,40.0,4.0,10.0,0.91884005,0.9189247,-8.464930267337856e-05,2.2443783,2.244412,-3.367167663581583e-05,2.683273,2.6832995,-2.6422988891550148e-05
20.0,40.0,7.0,6.0,0.7097201,0.70992494,-0.00020486486953730232,3.5071766,3.5072,-2.33623504639624e-05,2.8622897,2.8622496,4.00671295164301e-05
18.0,50.0,7.0,9.0,0.7723794,0.7723789,4.983459472862606e-07,3.1351864,3.1350045,0.00018193379211428606,3.5012531,3.5012183,3.482805175769599e-05
20.0,50.0,15.0,6.0,0.28030434,0.28049994,-0.00019559749168396312,3.9136815,3.913875,-0.00019349288940428977,3.9733095,3.9735003,-0.00019078309326170384
19.0,30.0,10.0,9.0,0.8995111,0.89956635,-5.5251138305623115e-05,2.510166,2.510108,5.792979431173961e-05,2.6854439,2.6853297,0.00011417817382808337
18.0,50.0,8.0,9.0,0.7620823,0.76206577,1.650872848513174e-05,3.1327925,3.1327374,5.507283935557439e-05,3.546064,3.546108,-4.4100006103331424e-05
19.0,40.0,6.0,8.0,0.8619181,0.86199015,-7.205822601319412e-05,2.9843948,2.9844606,-6.581125793436726e-05,2.8702626,2.8702178,4.4822833252133876e-05
20.0,30.0,1.0,7.0,0.91186893,0.9118999,-3.097013702391127e-05,2.860459,2.860375,8.408927917491482e-05,2.2249577,2.22485,0.0001077045440673885
20.0,50.0,11.0,4.0,0.19742149,0.19799992,-0.0005784288539123494,4.1557913,4.1559753,-0.0001840173461911121,3.417522,3.4178998,-0.00037784641723614953
20.0,30.0,5.0,7.0,0.89342475,0.8935,-7.525062561031248e-05,2.9594264,2.959375,5.140304565420806e-05,2.3583562,2.35825,0.00010623741149906607
17.0,50.0,7.0,10.0,0.8158521,0.8158509,1.2056175231478505e-06,2.7964118,2.7964213,-9.547299194334613e-06,3.453099,3.4530349,6.411237487791155e-05
20.0,20.0,9.0,9.0,0.91059625,0.91072494,-0.00012868851226810474,2.4826279,2.4822001,0.00042776865234372963,2.3588376,2.35845,0.0003876045227051428
20.0,40.0,14.0,8.0,0.697977,0.6981499,-0.00017289356460570282,3.2997773,3.2995,0.00027726936340322084,3.5683784,3.568225,0.0001534484863281449
17.0,40.0,3.0,10.0,0.91183543,0.9118444,-8.967947387694686e-06,2.2296233,2.229625,-1.6822814941086506e-06,2.6535192,2.6533904,0.00012875359497055427
16.0,40.0,6.0,10.0,0.8534464,0.853482,-3.557599258419142e-05,2.0331898,2.0333915,-0.0002017264404297059,2.6082995,2.6083837,-8.420621032723119e-05
17.0,50.0,5.0,10.0,0.8158978,0.8164404,-0.0005425776199340371,2.7942069,2.7943475,-0.00014064231872579214,3.377803,3.379467,-0.0016639127655029284
20.0,40.0,15.0,3.0,0.02734989,0.026624955,0.0007249342784118665,3.753083,3.7525,0.000582990646362358,3.058206,3.05775,0.00045608139038089135
18.0,30.0,10.0,10.0,0.92883337,0.92887104,-3.767455963132882e-05,2.1368866,2.1368005,8.609667968739743e-05,2.6220443,2.6218975,0.00014682487487771567
20.0,20.0,13.0,6.0,0.48793423,0.48772496,0.0002092717581176906,2.8964648,2.897,-0.0005351753234861256,2.4501133,2.4506497,-0.0005364034912109794
18.0,40.0,13.0,10.0,0.84756833,0.8476304,-6.206685104370724e-05,2.5320747,2.5319397,0.00013498986511217836,3.3697393,3.369571,0.00016829405212392956
19.0,20.0,3.0,9.0,0.93937236,0.9394256,-5.3239293670626076e-05,2.0380304,2.0378478,0.00018258597106912688,1.853171,1.8530139,0.0001570909439085888
19.0,50.0,11.0,8.0,0.6457777,0.64581907,-4.136766845708184e-05,3.4847984,3.4848883,-8.986860351578585e-05,3.7615798,3.7616193,-3.954803161621001e-05
20.0,30.0,6.0,7.0,0.87780684,0.8779,-9.315767288209376e-05,2.978008,2.978,8.031845092570933e-06,2.4057052,2.4056,0.00010521354675274708
19.0,30.0,3.0,8.0,0.92083615,0.9208481,-1.1949353790230433e-05,2.5027053,2.5026908,1.4535617065547513e-05,2.2174554,2.2174058,4.958711547864425e-05
18.0,40.0,7.0,9.0,0.882234,0.88228023,-4.625268218994005e-05,2.616588,2.6165638,2.4315692138454637e-05,2.8615122,2.8613634,0.00014878414306629395
19.0,50.0,12.0,8.0,0.61444753,0.6144875,-3.9965915679895936e-05,3.4731104,3.4731925,-8.206260681165034e-05,3.828508,3.8286142,-0.00010629976196296909
20.0,30.0,7.0,7.0,0.85775363,0.85789996,-0.00014632554718019275,2.9941797,2.994175,4.725646972847386e-06,2.4587142,2.4585497,0.0001645467498780917
20.0,50.0,2.0,3.0,0.2751547,0.27549997,-0.000345260184020979,4.2908163,4.2914004,-0.000584092932128577,2.989254,2.9896002,-0.0003462021972655549
19.0,30.0,4.0,8.0,0.9174512,0.9174665,-1.5297130584679408e-05,2.5259156,2.5258443,7.132271118148736e-05,2.2539086,2.2538507,5.793418579091991e-05
17.0,50.0,4.0,10.0,0.8101509,0.8101351,1.582134475708319e-05,2.7896132,2.789636,-2.2753082275173142e-05,3.351028,3.3510828,-5.483445434562029e-05
18.0,20.0,5.0,10.0,0.92619145,0.9263382,-0.00014675083465576222,1.7246896,1.7246952,-5.59714813230805e-06,1.8770216,1.8770949,-7.334886779775118e-05
20.0,40.0,3.0,5.0,0.6652422,0.6653249,-8.270487060546561e-05,3.5756223,3.5756001,2.222017517095054e-05,2.6144319,2.6144497,-1.7841937256068974e-05
17.0,40.0,8.0,10.0,0.9032133,0.90324575,-3.242783737178456e-05,2.2790837,2.2790592,2.452879028336241e-05,2.8591025,2.8589363,0.00016618756408703916
20.0,20.0,5.0,8.0,0.92408115,0.9241249,-4.3753282928493675e-05,2.5092733,2.5089998,0.00027349063415549324,2.0204616,2.02025,0.00021155929565441767
19.0,40.0,2.0,8.0,0.86980116,0.8698164,-1.5236326599166183e-05,2.9272711,2.927245,2.6127700805567144e-05,2.7417948,2.7417386,5.622460021958986e-05
18.0,50.0,9.0,9.0,0.74734056,0.7473526,-1.204004058841246e-05,3.128056,3.12802,3.60493469240275e-05,3.596581,3.5965977,-1.6717791747833388e-05
18.0,50.0,16.0,10.0,0.6584011,0.6585394,-0.00013832797470092473,2.9617465,2.9617794,-3.29457611085715e-05,4.2387524,4.238645,0.00010736511230469148
20.0,50.0,8.0,3.0,0.17702785,0.1773999,-0.00037204865684509203,4.2813416,4.2818,-0.00045844726562460636,3.1375203,3.1378002,-0.0002798867370605862
19.0,20.0,4.0,9.0,0.9349322,0.93496907,-3.68977015685612e-05,2.0703712,2.0701766,0.000194550970459062,1.8981384,1.8979838,0.00015460389251709117
17.0,40.0,2.0,10.0,0.9003853,0.90036416,2.116018661502128e-05,2.2123315,2.2123878,-5.626656799329055e-05,2.6291146,2.6290812,3.34278381348696e-05
18.0,50.0,4.0,9.0,0.776972,0.7769184,5.3595830535879685e-05,3.1271782,3.127106,7.219213867193375e-05,3.4000585,3.4001498,-9.129208068836547e-05
19.0,30.0,2.0,8.0,0.91981804,0.9198296,-1.1556291198755453e-05,2.4771562,2.4770868,6.936226196296857e-05,2.186636,2.1865609,7.507106933601904e-05
20.0,40.0,18.0,9.0,0.60759455,0.6078,-0.0002054503440857003,3.1587532,3.15895,-0.00019684333801262,4.094386,4.094625,-0.00023889923095676835
20.0,50.0,12.0,4.0,0.155188,0.1555999,-0.00041190575828553566,4.1395264,4.14,-0.00047363281249968026,3.4800758,3.4803998,-0.0003239638183591964
18.0,40.0,3.0,9.0,0.8940161,0.89403296,-1.6872944793688838e-05,2.5705535,2.5706322,-7.865881652824314e-05,2.709393,2.709305,8.80244445800038e-05
20.0,40.0,8.0,6.0,0.6864029,0.6865999,-0.00019698309173588058,3.5117548,3.51175,4.7512054441867235e-06,2.9122772,2.912275,2.221679687330891e-06
18.0,50.0,10.0,9.0,0.72822213,0.7282394,-1.726827087400462e-05,3.120945,3.120853,9.197680664074781e-05,3.6526983,3.6526868,1.1478427123901014e-05
20.0,50.0,1.0,3.0,0.27608386,0.27644995,-0.0003660931789398192,4.2838745,4.2844253,-0.000550788281249659,2.9841316,2.9845002,-0.00036862536926252076
17.0,30.0,6.0,10.0,0.93141305,0.9314246,-1.1545533752488346e-05,1.8392334,1.8391619,7.149843750009488e-05,2.2202377,2.2201352,0.00010253193359366364
18.0,40.0,8.0,9.0,0.8683071,0.86834216,-3.504635253903654e-05,2.6219215,2.6219215,3.9306640609027e-08,2.9134848,2.9133775,0.0001073117828367387
20.0,40.0,11.0,7.0,0.7044277,0.70452493,-9.721088378911169e-05,3.4120312,3.412,3.117370605476566e-05,3.2109149,3.2108498,6.505023498526441e-05
19.0,30.0,5.0,8.0,0.90966344,0.9096849,-2.146120300294818e-05,2.5466135,2.5465484,6.505481872576269e-05,2.295929,2.2958953,3.3655078124805726e-05
17.0,50.0,10.0,10.0,0.78197634,0.7819667,9.642201232895609e-06,2.7811375,2.7811568,-1.9333569336144052e-05,3.6053624,3.6053877,-2.5284686279380963e-05
18.0,50.0,20.0,10.0,0.44274077,0.4426868,5.396819419861698e-05,2.8552716,2.856011,-0.0007394221649170696,4.6586876,4.659003,-0.0003154084472658525
17.0,40.0,9.0,10.0,0.88829285,0.8883259,-3.305093612671062e-05,2.2816465,2.281596,5.0490097045940985e-05,2.9170065,2.9168456,0.00016089261474627747
20.0,20.0,10.0,9.0,0.8788083,0.8789999,-0.00019158043136591196,2.5022712,2.50175,0.0005211753845215661,2.4385948,2.438125,0.00046981811523449934
19.0,50.0,4.0,7.0,0.63305753,0.6329506,0.000106934694671601,3.5891044,3.5891712,-6.678601379395133e-05,3.3316593,3.3316457,1.3617016601408238e-05
20.0,30.0,17.0,10.0,0.7601122,0.76044995,-0.00033772399063114467,2.7210252,2.7207248,0.0003004285003660456,3.6202607,3.6194499,0.0008108154846189208
17.0,30.0,3.0,10.0,0.93426216,0.9342588,3.356486511285617e-06,1.7794152,1.7792764,0.00013884982452383454,2.0923443,2.0922325,0.00011178405761702592
20.0,30.0,14.0,9.0,0.80900484,0.8090999,-9.505676498411386e-05,2.8294573,2.8291998,0.00025748302001948886,3.1933756,3.1931999,0.00017568746337870422
20.0,20.0,6.0,8.0,0.90737736,0.9074499,-7.253774871829322e-05,2.5370307,2.5368001,0.00023059686889670417,2.0763643,2.076125,0.00023927879333474067
20.0,50.0,14.0,6.0,0.33079168,0.33099997,-0.00020828799507138784,3.9339786,3.9341002,-0.00012164241333012527,3.8912334,3.8914,-0.00016655578613278266
19.0,50.0,3.0,7.0,0.63174266,0.63163227,0.000110386230926518,3.582812,3.5828173,-5.229153442254386e-06,3.3108482,3.3108509,-2.6639160157770903e-06
19.0,40.0,18.0,10.0,0.6759348,0.67599016,-5.536843505860034e-05,2.760574,2.760787,-0.00021289759826670362,4.0368466,4.0370755,-0.0002288622741701829
17.0,50.0,9.0,10.0,0.7976422,0.7976615,-1.9328617095970557e-05,2.788638,2.7886949,-5.6785070800646764e-05,3.5489664,3.5490036,-3.7192224120907724e-05
20.0,10.0,7.0,10.0,0.8550585,0.8552,-0.00014150876998897388,2.0748262,2.073975,0.0008512405395508793,1.9630384,1.9621999,0.0008385445190428609
18.0,30.0,3.0,9.0,0.92834485,0.92843425,-8.940422821046567e-05,2.1243644,2.1241915,0.0001728760681154462,2.154723,2.1547,2.2929000854432502e-05
20.0,50.0,16.0,6.0,0.2253224,0.22559986,-0.0002774644368744028,3.8908372,3.8912,-0.00036280746459960156,4.0608215,4.0612,-0.0003784667968753652
18.0,40.0,2.0,9.0,0.88597745,0.88597107,6.377032928495119e-06,2.552967,2.5530243,-5.7228466797010213e-05,2.685342,2.6852908,5.1273440551558025e-05
19.0,40.0,4.0,7.0,0.7804086,0.78046376,-5.513916564936494e-05,3.0625567,3.0625134,4.334362182634166e-05,2.6924217,2.692468,-4.632527160630673e-05
20.0,30.0,10.0,8.0,0.8684384,0.8684999,-6.14773200988683e-05,2.9170117,2.917,1.1737823486512866e-05,2.749071,2.7489998,7.108279724121758e-05
19.0,50.0,5.0,7.0,0.6299057,0.6298691,3.660068359379043e-05,3.5931938,3.5930753,0.0001184694549558607,3.3580823,3.3580403,4.199446411146113e-05
19.0,20.0,2.0,9.0,0.93945265,0.93948215,-2.950183715821897e-05,2.0033512,2.0030687,0.0002825115478515272,1.8138486,1.8136439,0.0002047146926880128
19.0,50.0,20.0,9.0,0.35470402,0.35522425,-0.0005202275924682809,3.2243264,3.2252135,-0.0008871278533937321,4.705998,4.7063823,-0.0003843561218257463
20.0,40.0,12.0,7.0,0.6660372,0.66615,-0.00011279811859132849,3.4083745,3.4083002,7.434795837424346e-05,3.284743,3.2846746,6.847060241677028e-05
19.0,30.0,6.0,8.0,0.8974789,0.8975033,-2.4421501922611277e-05,2.5648375,2.5648024,3.5055749511681e-05,2.3435738,2.34354,3.38086700439888e-05
19.0,40.0,7.0,8.0,0.8489561,0.8490336,-7.749190673833617e-05,2.9925992,2.9926395,-4.0251113891720536e-05,2.9163914,2.9163373,5.407268066415227e-05
20.0,30.0,18.0,10.0,0.6995064,0.69969994,-0.00019353798431398506,2.7146134,2.7145998,1.3637652588105453e-05,3.7385206,3.7381997,0.00032092225341795455
18.0,30.0,2.0,9.0,0.9239822,0.9239974,-1.519699325558399e-05,2.099046,2.0989585,8.749189758283649e-05,2.1236627,2.1235604,0.00010231018981921025
19.0,40.0,1.0,8.0,0.8607967,0.860773,2.3689987182606842e-05,2.9066522,2.9068158,-0.00016358785705561374,2.723733,2.723619,0.00011394830322286609
19.0,50.0,13.0,8.0,0.5786288,0.578756,-0.00012722154235844663,3.4591894,3.4590461,0.00014331497802722026,3.901285,3.901209,7.593309020981209e-05
20.0,50.0,9.0,3.0,0.14527678,0.14564994,-0.0003731551031494196,4.2711787,4.271625,-0.0004462776184084305,3.1818311,3.1821003,-0.0002691785552979553
19.0,20.0,1.0,9.0,0.93512,0.9351387,-1.8713465881337044e-05,1.9661262,1.9658397,0.00028650353698722597,1.7800994,1.7798743,0.00022509193725595011
18.0,50.0,3.0,9.0,0.76969844,0.7696315,6.694102859494677e-05,3.1195633,3.1195729,-9.558859253022689e-06,3.377575,3.3776605,-8.557934570330161e-05
18.0,40.0,9.0,9.0,0.8499458,0.850004,-5.821638488767711e-05,2.6248565,2.6248295,2.69720153807107e-05,2.971137,2.970992,0.00014504681396498853
19.0,20.0,9.0,10.0,0.92409676,0.9241756,-7.883686599730044e-05,2.0798712,2.0795608,0.0003103776733399677,2.2854574,2.2851427,0.0003146726654050802
18.0,50.0,11.0,9.0,0.7047189,0.7047262,-7.312194061248611e-06,3.111188,3.111236,-4.806512451160927e-05,3.7143166,3.7143764,-5.979347839346616e-05
20.0,40.0,5.0,5.0,0.64418864,0.64437497,-0.00018632749816893668,3.5987155,3.5987496,-3.4056253051861773e-05,2.6723318,2.6725001,-0.00016829000244156234
20.0,50.0,18.0,7.0,0.24908322,0.2495,-0.00041677904129028276,3.7615752,3.7613997,0.00017552201538073575,4.393603,4.3936005,2.348052978717874e-06
18.0,40.0,10.0,9.0,0.8272048,0.8272658,-6.0976506042531575e-05,2.6253202,2.6252873,3.2896151733297074e-05,3.034347,3.0342066,0.00014045734252920994
19.0,30.0,1.0,8.0,0.9144087,0.91441125,-2.566223144540025e-06,2.4491165,2.4490328,8.3668429565531e-05,2.161397,2.1613162,8.078028564462159e-05
20.0,40.0,2.0,5.0,0.6691442,0.6691999,-5.568680038448015e-05,3.5603623,3.56035,1.2339019775264859e-05,2.59381,2.5938249,-1.4818518066395114e-05
19.0,40.0,14.0,9.0,0.7548613,0.754877,-1.5704776763936223e-05,2.894924,2.895032,-0.00010807460021977633,3.5122662,3.512286,-1.9840942382831628e-05
20.0,20.0,1.0,7.0,0.8875469,0.8875249,2.199693450932738e-05,2.509249,2.5089998,0.00024917193908713386,1.7830509,1.7828498,0.0002010947372437233
20.0,20.0,7.0,8.0,0.8862603,0.88637495,-0.00011467892761229947,2.562551,2.5621502,0.0004008215759276901,2.1379948,2.1375997,0.00039506623535157104
19.0,40.0,8.0,8.0,0.831616,0.8316771,-6.111556015009345e-05,2.998374,2.9983685,5.485290527129649e-06,2.9681356,2.9680572,7.839532165521135e-05
19.0,50.0,6.0,7.0,0.62242866,0.6223875,4.1155624389666023e-05,3.5944836,3.5945292,-4.558603210469414e-05,3.3900023,3.3900352,-3.294932861308553e-05
17.0,50.0,12.0,10.0,0.73735005,0.73737717,-2.712336532595394e-05,2.758718,2.7587306,-1.2586236572076359e-05,3.7349381,3.7349565,-1.8355316162121937e-05
20.0,50.0,4.0,2.0,0.14857048,0.14919998,-0.0006295020375061133,4.3961773,4.3968,-0.000622708129882632,2.8953393,2.896,-0.0006607494354247123
18.0,50.0,2.0,9.0,0.7580655,0.7579447,0.00012082171707150646,3.1095724,3.1095898,-1.7389416504087762e-05,3.3606396,3.3607712,-0.00013162785644516006
19.0,30.0,11.0,9.0,0.8678979,0.86793476,-3.683223892214649e-05,2.5176988,2.5176618,3.696480102544086e-05,2.7624784,2.7623744,0.00010395159301745949
20.0,50.0,10.0,3.0,0.10930812,0.10949993,-0.0001918064114379836,4.2588453,4.259001,-0.0001556707153316239,3.2319705,3.232,-2.945137023946387e-05
18.0,20.0,3.0,10.0,0.93280125,0.9328145,-1.3253356933584648e-05,1.663554,1.6632293,0.0003246531707763456,1.7812943,1.7809659,0.00032844585571289997
20.0,40.0,9.0,6.0,0.6586248,0.658875,-0.0002501721382140998,3.5138679,3.51385,1.7855072021344398e-05,2.9678693,2.9679,-3.071823120137651e-05
20.0,30.0,3.0,6.0,0.83232486,0.83234996,-2.509751983648112e-05,3.0367408,3.036625,0.00011577987670907675,2.1921911,2.1921496,4.1523962402312264e-05
17.0,50.0,3.0,10.0,0.7994586,0.7994299,2.8722932434055437e-05,2.7824085,2.7824738,-6.532412414550492e-05,3.328235,3.3282983,-6.338903503433357e-05
19.0,50.0,14.0,8.0,0.53836983,0.5386244,-0.00025456557693481763,3.4424853,3.4424503,3.503248901370881e-05,3.9792814,3.9794037,-0.00012227452392599147
20.0,10.0,5.0,10.0,0.88969374,0.89,-0.00030626296997071645,1.9998262,1.9993749,0.000451292855834895,1.8251917,1.825,0.00019173622131352097
20.0,10.0,4.0,9.0,0.8483992,0.8485999,-0.00020067810287471843,2.100905,2.1002,0.0007049415588378238,1.7068322,1.7062,0.0006321704864502564
17.0,50.0,2.0,10.0,0.7843836,0.7843245,5.90949897766313e-05,2.7727444,2.7728617,-0.000117282809448227,3.3109462,3.3111145,-0.00016827388000484333
20.0,30.0,8.0,7.0,0.8333847,0.83349997,-0.00011527733108518401,3.0079005,3.0079002,2.7645568856371483e-07,2.5171978,2.5170996,9.824736633312625e-05
16.0,30.0,4.0,10.0,0.8723222,0.87233734,-1.5138271179160334e-05,1.5791695,1.5791286,4.0911795043951926e-05,1.9890162,1.9888899,0.00012627527008057804
19.0,30.0,7.0,8.0,0.88095087,0.8809217,2.916812973019489e-05,2.5811157,2.5806065,0.0005092226562499746,2.396863,2.3967845,7.848370361340784e-05
